artist_id,latitude,longitude,artist,location
ARI0JRQ1187FB4CE4F,39.74001,-104.99226000000002,The Apples In Stereo,"Denver, CO"
AR7KA5V1187FB44E6B,39.7666,-94.85606999999999,Coleman Hawkins,"St. Joseph, MO"
ARS67ZR1187FB4D327,52.478590000000004,-1.9086,Bentley Rhythm Ace,"Birmingham, England"
ARO82IZ1187B99C0F9,44.97903,-93.26493,Tora! Tora! Torrance!,"Minneapolis, MN"
ARQLKZY1187FB5680D,34.053490000000004,-118.24531999999999,The Gurus,California - LA
AR9CC011187B9AAEAB,30.648390000000003,-91.15625,Robert Pete Williams,"Zachary, LA"
AR336PG1187FB3DC6E,53.4796,-2.2488099999999998,Oceansize,"Manchester, England"
ARF21671187B9AFE09,52.478590000000004,-1.9086,Ali Campbell,"Birmingham, England"
AR1E4V11187B99F400,34.053490000000004,-118.24531999999999,Telecast,California - LA
ARUVCFH11F50C4BDBB,40.71455,-74.00712,James Chance & the Contortions,NY - New York City
ARHTK7K1187FB3D91C,40.438309999999994,-79.99745,Billy Eckstine,"Pittsburgh, PA"
ARIJMEG1187FB42158,42.81225,-73.94102,Josh Hoge,"SCHENECTADY, New York"
ARLKNEO1187FB40A58,34.053490000000004,-118.24531999999999,END.,"LOS ANGELES, California"
ARUDOG71187FB36CD2,29.76045,-95.36978,Vomito Negro,"Houston, TX"
ARPFUS91187FB43B30,34.7519,-92.13055,Afterlife featuring Matti Dinah,Arkansas
ARO0QD41187FB3AB0A,34.053490000000004,-118.24531999999999,Keb' Mo',"Los Angeles, CA"
ARV2G7Y1187B98BF1D,52.51606999999999,13.37698,Tarwater,"Berlin, Germany"
ARM2MU71187B9AAF77,40.65507,-73.94888,The Impalas,"Brooklyn, NY"
ARPEVJK1187FB4D844,46.71067,1.71819,Thierry Cham,FR
ARC7FVM1187B98C8A2,27.771179999999998,-82.63932,Fred Neil,"St. Petersburg, FL"
AR1G52Z1187B9A2C0A,20.68759,-103.35108000000001,Telefunka,"Guadalajara, Mexico"
ARVFN3H1187B9B85AA,34.053490000000004,-118.24531999999999,Wckr Spgt,California - LA
AR08DSO1187FB3611C,31.1689,-100.07715,Cold Blue Steel,Texas
ARTWCTA122988F1010,38.8991,-77.029,Livio & Roby / Lula,Washington
ARBWL7I1187B9AA635,36.9359,-82.62345,Dock Boggs,"West Norton, VA"
ARMK1JL1187FB49CF4,43.648559999999996,-79.38533000000001,Love Inc.;Simone Denny,"Toronto, Ontario, Canada"
ARFXJVF120AB96073B,35.67048,139.74092,NANA/DARKMAN,Tokyo/Japan
AR7V3FR1187FB44390,53.41961,-8.24055,CPC,IRELAND
AR7SJ5I1187B9B8299,39.29055,-76.6096,The Spades,Baltimore Maryland USA
ARB1DDF1187FB4FCFB,41.88415,-87.63241,Petri Laaksonen,"Chicago, IL"
AR87TK21187FB47067,41.0981,-80.65079,Gil Mantera's Party Dream,"Youngstown, OH"
ARBRDW21187B9B6C19,52.478590000000004,-1.9086,Chicken Shack,"Birmingham, England"
ARRRVMG1187FB532AC,29.36624,-100.89818000000001,Radney Foster,"Del Rio, TX"
ARMCT8O1187B9B4E7E,34.053490000000004,-118.24531999999999,Patsy Moore,California - LA
ARZV23J1187FB52881,48.80193,2.13112,Turzi,Versailles
ARKA1JX1187B9ADD1E,51.50632,-0.12714,Javine,"London, England"
ARTC62H11C8A42D7C2,32.67828,-83.22295,Stand Alone,Georgia
ARDHSBJ11F4C83BD64,54.313919999999996,-2.23218,Jeeday Jawz,Great Britain / UK
ARU3BQ91187FB5A3D6,41.35644,-72.09647,Animal Collective,New London
AREEUN81187B98D69E,40.4203,-3.70577,Efecto Mariposa,"Madrid, Spain"
ARYTJPJ1187FB4ABCC,45.51228,-73.55439,Cliff Edwards (PAPer),"Montreal, Quebec, Canada"
ARZGP721187B9B3D9B,42.18419,-71.71818,Fear Nuttin Band,Mass. - Western
ARX19GN1187B9A69AF,39.95227,-75.16237,Ziggy Elman,"Philadelphia, PA"
ARVWONH11E2835E8DA,46.44231,-93.36586,Lookbook,Minnesota
ARKVEIM1187FB4D597,34.053490000000004,-118.24531999999999,The 5th Dimension,"Los Angeles, CA"
ARCYDYV11E8A2E2933,42.31256,-71.08868000000001,Beautiful Lies,Mass. - Boston
ARCDXI51187FB57A2E,40.190329999999996,-82.66946999999999,Goose,Ohio
ARKDK0N1187B990ED3,40.71455,-74.00712,The Toys,"NEW YORK, New York"
ARGA5GS1187FB58F86,29.76045,-95.36978,The Pilgrim Travelers,"Houston, TX"
AR92PP51187B9922F2,-8.65666,115.22152,The Wheels,Denpasar-Bali (Indonesia)
ARRW6DJ1187FB50A67,40.71455,-74.00712,Pacha Massive,"New York, NY"
ARKFGDD11F4C842D5C,42.31256,-71.08868000000001,Rumorz,Mass. - Boston
AR6M65W1187FB3611E,55.8578,-4.24251,Donovan,"Glasgow, Scotland"
ART2MEH1187B99542C,50.82821,-0.13449,The Dials,"Brighton, England"
ARQ880G1187FB3F80D,51.96301,7.61781,Neaera,"Münster, Germany"
AR83W3J1187B9A980E,35.785509999999995,-78.64267,Chatham County Line,Raleigh NC
ARVHW981187B995908,42.31256,-71.08868000000001,Cathal Coughlan,Mass. - Boston
AR080801187B9A57B5,47.62693,-122.52098000000001,Malfunkshun,"Bainbridge Island, WA"
ARWT0M11187FB57D04,38.8991,-77.029,Gilbert O'Sullivan,Washington DC
ARNC0RI1187B98C0E3,37.79882,-78.49485,Vassar Clements and Jerry Douglas,"Scottsville, VA"
ARG7CKG1187FB4342F,40.71455,-74.00712,David Fiuczynski,NY - New York City
ARZQPHW11F4C8422E0,33.74831,-84.391113,Atlanta Symphony Orchestra,"Atlanta, GA"
ARK1LHY1187B990AD4,52.51606999999999,13.37698,sun electric,"Berlin, Germany"
AR80OOA1187B98E726,38.25486,-85.7664,Love Jones,"Louisville, KY"
ARU4T2N1187B9AA41F,45.511790000000005,-122.67563,Ever We Fall,"Portland, OR"
ARPQW8T119B34038F5,34.053490000000004,-118.24531999999999,Chloé,California - LA
ARB9IKN1187B9A6C29,39.906009999999995,116.38791,Brain Failure,"Beijing, China"
AREB8361187B9B5FE8,18.11526,-77.27348,Mutabaruka,"Rae Town, Jamaica"
ARZR6XL1187FB42708,48.6434,1.8261900000000002,Pitbulls In The Nursery,"Rambouillet, France"
ARZ2UQS1187FB4D297,53.633280000000006,-3.00365,Marc Almond,"Southport, England"
ARNFQOY11F50C4D1E2,-37.81753,144.96715,Men Without Pants,"Melbourne, Australia"
ARG5Y981187B98D140,58.592319999999994,25.80695,Dallas,Estonia
AR2ZF6J1187FB3A4C3,38.99792,-105.55096,Es,Colorado
AR4M1NA1187FB54703,41.88415,-87.63241,The Buckinghams,"Chicago, IL"
ARXHCYJ124207823C1,51.50632,-0.12714,Zodiac Cartel,London
AR0S0EO1187FB490BE,38.62774,-90.19951,Disco D,"St. Louis, MO"
ARVGPOM1187FB55737,39.95227,-75.16237,Billy Butler,"Philadelphia, PA"
AR3MHG01187FB3CEE1,33.84005,-90.29717,Sonny Boy Williamson,"Glendora, MS"
ARHJBJU11F4C83D8B3,34.053490000000004,-118.24531999999999,Colour,Kingston
ARWZ9W91187B9B2B29,52.478590000000004,-1.9086,Black Sabbath,"Birmingham, England"
ARDHKG01187FB4CBDE,27.94653,-82.45926999999999,Yo Majesty,"Tampa, FL"
ARYDBNS11F50C4B5CF,51.16418,10.45415,3rd Brillyance,GERMANY
ARSEBN21187FB3D67C,52.63788,-1.14036,Black Widow,"Leicester, England"
ARLH2VS1187B9A0EE9,45.46894,9.18103,Giorgio Gaber,"Milan, Italy"
AR9H9DL1187B9B9691,18.11526,-77.27348,Various Artists / Explorer Series,Jamaica
ARS9WQL1187FB3FCE5,18.11526,-77.27348,Roots Radics,Jamaica
ARC8CQZ1187B98DECA,40.7038,-73.83168,Jack Johnson,"Queens, NY"
AREIDRA11E8F5C0329,40.65507,-73.94888,Subatomic Sound System,Brooklyn New York USA
ARA4Y4F1187FB4275C,18.015710000000002,-76.79731,King Tubby,"Kingston, Jamaica"
AR05MBI1187FB58737,26.650370000000002,-98.35131,Skapulario,Puerto Rico US
AR23YX91187B9B4CFA,55.67631,12.56935,Victor Borge,"Copenhagen, Denmark"
AR1QVR41187FB38DCD,70.69575999999999,23.17033,Malk De Koijn,Langestrand
ARRJ1LX1187B9AC1E6,51.48856,-2.05978,Ritchie Blackmore,"Weston-Super-Mare, Avon, England"
AR3XI5A1187FB407D5,40.438309999999994,-79.99745,Ahmad Jamal Trio,"Pittsburgh, PA"
ARZVBJV1187FB3F1D2,53.41961,-8.24055,MK II,IRELAND
ARPR7WY1187B9A0207,35.21962,-80.01955,Tony Rice,"Danville, VA"
ARARZZJ12802FDDAD1,40.71455,-74.00712,Maurizio Molonato,"?, Illinois"
ARPONRM1187B99B272,-32.95456,-60.656490000000005,Gato Barbieri,"Rosario, Argentina"
ARZDZR21187B99C78C,53.409769999999995,-2.97848,Ray Ennis/The Blue Jeans,"Liverpool, England"
ARIW90I1187B9B3AA3,29.76045,-95.36978,Thee Butcher's Orchestra,"Houston, TX"
ARZ2STP1187B99425A,38.72567,-9.15037,Mafalda Veiga,"Lisbon, Portugal"
ARHCLM01187B9A3525,33.76672,-118.1924,Spider Loc / 50 Cent / Lloyd Banks,"LONG BEACH, California"
AR4TV7J1187FB400C9,44.97903,-93.26493,The Jayhawks,"Minneapolis, MN"
ARR6H331187B993F63,42.31256,-71.08868000000001,Confront,Mass. - Boston
ARYDPQU11F50C485F9,21.7866,82.79476,Ashwini Bhide Deshpande,India
ARWQ8KO1187B9A4687,31.1689,-100.07715,"Andrew ""Jr. Boy"" Jones",Texas
ARKSO9A1187FB44956,40.71455,-74.00712,Mike Seeger,"New York, NY"
AR5S9SL1187FB4BD6D,53.381009999999996,-3.1130299999999997,The Jolt,"Wirral, Merseyside, UK"
AR5XH9J1187FB43F6C,40.85715,-73.85678,"Evelyn ""Champagne"" King","New York, NY [The Bronx]"
AR77B521187FB4CC70,37.16793,-95.84501999999999,Lennie Tristano,US
ARHVFZ31187FB4C515,37.77916,-122.42005,Fabulous Disaster,California - SF
ARFYQIV1187B9AB4E0,31.1689,-100.07715,Circo,Puerto Rico
ARAOAKL1187FB4F2FD,51.48126,-3.18067,Dave Edmunds,"Cardiff, Wales"
ARYFH2E1187FB4963E,46.44231,-93.36586,Jevetta Steele / William Galison / Deininger Blasmusik / Darron Flagg / Bob Telson / Jearlyn Steele-Battle / Marianne Sagebrecht / Tommy Joe White,Minnesota
ARUUKJ41187B9A7BEA,40.71455,-74.00712,The Fevers,"New York, NY"
ARCJKV91187FB46210,34.053490000000004,-118.24531999999999,KT Tunstall,"Los Angeles, CA"
AR0VZJA1187B9AEFB4,44.115590000000005,-120.51483999999999,Point Juncture_ WA,Oregon
AR22IED1187FB52820,40.11727,-88.20449,Area²,"Champaign-Urbana,IL"
ARVDX5J1187B99F7BE,47.603559999999995,-122.32943999999999,Anna Oxygen,"Seattle, WA"
ARZO73F1187FB4BF23,39.95227,-75.16237,Bill Cosby,"Philadelphia, PA"
AR0H2L21187FB3B2C3,34.053490000000004,-118.24531999999999,Nathan Abshire,"Gueyden, LA"
AR33IZT1187B9AC85F,41.88415,-87.63241,Chris Connelly,Chicago
ARQ1RAG1187B98A8AF,37.16793,-95.84501999999999,Swing,"Ambush City, US"
AR4D0131187FB56D24,-27.46888,153.02283,Screamfeeder,AUSTRALIA - South Australia
ARUOLED12086C163E5,51.16418,10.45415,Eisblume,GERMANY
ARSPBQG1187B9A60B5,35.590509999999995,-78.73713000000001,Steve Cropper & Felix Cavaliere,"Willow Spring, MO"
ARUKV4V1187FB4258E,40.71455,-74.00712,Pharaoh's Daughter,NY - New York City
ARFKYJS12420780622,46.71067,1.71819,U-Nam,FRANCE
AROXMPU11F4C848421,34.053490000000004,-118.24531999999999,Blue Stew,California - LA
ART5WO31187FB517FF,45.4215,-75.69189,Five Man Electrical Band,"Ottawa, Ontario, Canada"
AREH0IP119B8667CB3,51.50632,-0.12714,Annotations of an Autopsy,London
AR1YJOI1187FB366F9,48.072720000000004,-0.77304,Electronicat,"Laval, France"
AR4B54F1187FB488D2,34.053490000000004,-118.24531999999999,Brian Lane Green,California - LA
ARGOHES11EB9C81706,32.67828,-83.22295,Passafire,Georgia
ARKZ2UK1187B98D2D7,35.21962,-80.01955,Delicious,North Carolina
ARXM0CX1187B98FD56,40.71455,-74.00712,Marc Anthony,"New York, NY"
ARTHMMC122C8673AE9,34.16788,-111.9307,Illegal Substance,Arizona
ARNHJ771187B9AAA5A,38.8991,-77.029,Bridget St John,Washington
ARJUCOS1187B9BA24A,29.95369,-90.07771,Earl King,"New Orleans, LA"
ARH5D6D1187FB4C572,37.77916,-122.42005,Karunesh,California - SF
ARHUU5P1187B98AFC3,51.50632,-0.12714,Elvis Costello & The Imposters,"London, England"
AR7J0OI1187B98B505,44.7272,-90.10126,Jeffrey Foucault,Wisconsin
AR65IB41187B98A9D6,40.71455,-74.00712,Meredith Monk,"New York, NY"
ARQ5W4H1187B99E4A4,40.413070000000005,-79.57064,Norma Jean,"DELMONT, Pennsylvania"
ARFJD5L1187B9A30BA,21.511020000000002,-77.80679,Juan Formell y los Van Van,Cuba
ARDP3WW1187FB3D28C,45.4215,-75.69189,Sue Foley,"Ottawa, Ontario, Canada"
AR542VK1187FB532B3,33.59233,-101.85587,Butch Hancock,"Lubbock, TX"
ARWSUGF1187FB5A5D8,39.96188,-105.51073000000001,Great American Taxi,"Nederland, CO"
AR11AHF11C8A423C32,49.872690000000006,8.650160000000001,Mädness,Darmstadt
ARY6D8A1187FB3EB6B,36.16778,-86.77835999999999,De Novo Dahl,"Nashville, TN"
ARAQJIH1187FB4C11D,18.11526,-77.27348,Admiral Tibett,Jamaica
AR4GEIB1187B998082,59.33217,18.06243,Grand Magus,"Stockholm, Sweden"
ARCU46N1187B992A12,34.053490000000004,-118.24531999999999,Snoop Dogg ft. Nate Dogg & Warren G,California - LA
ARKS49K1187FB3CDE5,52.883559999999996,-1.97406,Journey South,England
ARUDUFP1242077ED89,40.717929999999996,-73.59354,Tim Besamusca featuring Three Faces,"Uniondale, NY"
AR9N3N31187B9B87CC,51.48126,-3.18067,Hunters,Cardiff
ARS371M1187B992F09,34.7519,-92.13055,Trout Fishing in America,Arkansas
ARHEDGH1187B9A7651,25.72898,-80.23742,Jacki O,"Miami, FL"
ARSQTIT122ECCB6F33,37.271879999999996,-119.27023,PLIHAL KAREL,California
ARE4SXN1187FB38701,30.2676,-97.74298,The Gourds,Austin TX
ARPJ6NC1187B9BA184,38.13015,-121.27597,Steve Allen,"Lodi, California"
ARWQVLT12086C166EA,-27.46888,153.02283,Rainman,Brisbane
ARA90G21187FB454A4,54.313919999999996,-2.23218,Julie Collings,Great Britain / UK
AR74P5V1187B9B50E4,56.95468,-98.30897,Michael O'Brien,Canada
ARC4L071187B9AC2C0,52.478590000000004,-1.9086,Judas Priest,"Birmingham, England"
ARLLKHB12454A4776C,33.74831,-84.39111,Outkast Featuring Macy Gray,"Atlanta, GA"
AR15IO41187FB4D3FF,40.71455,-74.00712,Fiona Apple,"New York, NY"
ARU58F31187FB416BD,34.053490000000004,-118.24531999999999,Suzanne Doucet,California - LA
ARXRPXX1187B9B7251,34.033390000000004,-118.1596,Los Lobos,"East Los Angeles, CA"
ARCGBA21187B98BE1C,35.472,-97.52033,Jimmy Rushing,"Oklahoma City, OK"
ARLJHVB122C867646B,46.8132,8.22395,My name is George,Switzerland
AR36MOL1187B988D72,40.8399,14.25185,Massimo Ranieri,"BRIDGETON, New Jersey"
ARNMC5U1187FB5899E,40.71455,-74.00712,Puff Daddy,"NEW YORK, New York"
AR1J7881187B9959D8,37.77916,-122.42005,First Blood,"San Francisco, CA"
ARBRL2P1187B9AF9E4,-24.9162,133.39311,The Lucksmiths,Australia
ARAH4TU1187FB51D28,38.62666,-88.94561,Bill Laswell,"New York City (Salem, IL - originally)"
ARFGFHQ11F50C50A3F,37.77916,-122.42005,Keith Varon,California - SF
AR6DMPU1187B9A6F36,35.830729999999996,-85.97874,Muriel Anderson,Tennessee
AROWOZ41187FB5B535,39.95227,-75.16237,G. Love & Special Sauce,"Philadelphia, PA"
AR8GAJA1187B9B557D,51.50632,-0.12714,Robyn Hitchcock,"London, England"
ARHMWHS1187B997204,54.313919999999996,-2.23218,Winston Groovy,Great Britain / UK
AR4LIFI1187FB5688C,35.785509999999995,-78.64267,Amber,Great Britain / UK
AR1OVFV11C8A415DFB,46.49499,11.35443,Stefan Anion,"Bolzano, Italy"
AROIVQ81187B9B873A,44.41033,8.938889999999999,Matia Bazar,"Genoa, Italy"
ARQGGC71187FB5017A,40.71455,-74.00712,The Thrills,"New York, NY"
ARJAEUC11F50C4DDD9,31.1689,-100.077148,The Strange Fruit Project,Texas
ARCKUWP1187B9A2415,42.31256,-71.08868000000001,Westbound Train,"Boston, MA"
ARCIHD61187FB58B13,40.65507,-73.94888,Freedom Williams,"Brooklyn, NY"
ARRHMIL1241B9CDCF9,46.67949,-110.04453999999998,Power Yoga Masters,Montana
ARL50UG1187FB4D9BA,34.053490000000004,-118.24531999999999,Betty Blowtorch,California - LA
ARDHWW41187B9A86B0,43.07295,-89.38669,Paris_ Texas,"Madison, WI"
AR4D95M1187B991CAC,52.883559999999996,-1.97406,Martin Briley,England
ARC4RGJ1187FB4F021,38.8991,-77.029,The Caribbean,Washington DC
AR2F2121187B99320F,40.71455,-74.00712,Unholy,NY - Upstate NY
AROOLEM1187FB51095,38.804559999999995,-77.04308,Doujah Raze,"Alexandria, VA"
AR2ECE01187B99B17C,43.74264,-81.70776,Lucerin Blue,"Goderich, Ontario, Canada"
ARFN2TE11A348EFFB4,36.15398,-95.99277,David Cook,"Tulsa, Oklahoma"
ARY0VAW1187FB422AF,38.8991,-77.029,Jimmy X,"Washington, DC"
ARB6OGR1187FB4D43D,43.58015,7.121230000000001,M83,"Antibes, France"
AREOREU1187B99AACD,-41.28054,174.76713999999998,Rhian Sheehan,Wellington
ART9QFY1187B9AD689,42.503820000000005,12.57347,Ghetonia,ITALY
ARRIWD31187B9A9B4A,40.65507,-73.94888,Jean Grae,"BROOKLYN, New York"
ARNNUFY1187FB58880,48.245509999999996,8.3682,Tobias Lützenkirchen,"Black Forest, Germany"
ARMXJIZ1187FB4D8A0,49.89942,-97.14074000000001,Bachman-Turner Overdrive,"Winnipeg, Canada"
ARGYAZI1241B9CEBCB,41.93825,-93.38989000000001,Marcato,Iowa
ARGYPCN1187B9A5F3A,37.16793,-95.84501999999999,Meltdown,United States
ARXOYVC1187FB3993B,53.383109999999995,-1.46454,Richard H Kirk,"Sheffield, Yorkshire, England"
ARQMWPF1187FB536C3,40.7038,-73.83168,Mic Geronimo,"Queens, New York"
AR7I7G71187FB545B2,51.50632,-0.12714,Chad & Jeremy,"London, England"
ARM2YO51187B9A055A,37.54703,-122.31483,Peanut Butter Wolf,"San Mateo, CA"
ARO09BZ1187B9AF047,55.17396,23.894389999999998,Jurga,Lithuania
ARN364B1187B98A322,62.3889,17.30686,Tolchock,Sundsvall
ARSC0U31187B9A835E,40.1142,-88.2435,Jack McDuff,"Champaign, IL"
ARX3KVO1187FB3B91E,40.190329999999996,-82.66946999999999,The Sundresses,Ohio
AR37JYA1187B99188F,48.85692,2.34121,Motorbass,"Paris, France"
AREE9XF1187FB4060A,46.67949,-110.04453999999998,Philip Aaberg,Montana
ARR2REX1187B98F657,40.71455,-74.00712,Nana,NY - New York City
AR9RQ5V1187B998C5E,40.71455,-74.00712,The Gun & Doll Show,NY - New York City
ARVAKXS1187FB518CE,51.50632,-0.12714,23 Skidoo,"London, England"
ART39TB1187B9ADED6,54.313919999999996,-2.23218,The Selecter,Great Britain / UK
AROYHT711C8A423C40,51.50632,-0.12714,MAB,london/italy/london
ARQ37Y11187FB55AAE,32.77815,-96.7954,Destro,"Dallas, TX"
ARQ5BUM1187FB566D6,37.271879999999996,-119.27023,Brian Kennedy,California
ARXHPWO1187B99FD78,33.99151,-118.46185,Texture,"Venice, CA"
ARA0SPE11C8A415084,43.74978,-87.71375,Bowery Boy Blue,Sheboygan Wisconsin USA
ARXDOUA1187FB388C1,44.115590000000005,-120.51483999999999,Degree Absolute,Oregon
ARECVOG1187B9B5CC2,32.74863,-97.32925,Townes Van Zandt,"Fort Worth, TX"
ARLFPL51187B99BCBE,34.14906,-78.87563,Stonewall Jackson,"Tabor City, NC"
ARYTQHE11F50C4865B,21.7866,82.79476,Shujaat Husain Khan,United States
ARE2F7G1187B9A25B0,38.048590000000004,-84.50032,The Scourge Of The Sea,"Lexington, KY"
ARIASDW1187FB430EC,51.50632,-0.12714,Phil Fearon & Galaxy,"Northwest London, England"
ART25WZ1187B9A1EFF,32.67828,-83.22295,After Hours,Georgia
AR7CK3C1187FB477F8,48.74608,2.26693,Jean-Michel Bernard,Verrières le Buisson
ARNZT5M1187FB3A96D,47.218109999999996,-1.55306,Idem,NANTES
ARWMGNA1241B9CD4EA,52.37312,4.89319,Lex Empress,Amsterdam
ARDXWVZ1187B9B52F1,40.71455,-74.00712,Michael Whalen,New York
AR0MLEO1187B9ADB84,38.713609999999996,-77.79551,Boud Deun,"Warrenton, VA"
ARJIJZW1187FB4D4F7,34.053490000000004,-118.24531999999999,Nest,California - LA
AROAQZN1187FB3F866,29.95369,-90.07771,Master P,"New Orleans, LA"
AR3TG9F1187B98E0D3,50.72805,-3.71925,Wishbone Ash,"Devon, England"
ARVTGKJ11F50C4A94A,39.739259999999994,-89.50409,New Duncan Imperials,United States
ARQOE721187B98D030,25.72898,-80.23742,The Criminals,"Miami, FL"
ARLWCYF1187B9916E6,43.04999,-76.14739,Andrea Doria,"Syracuse, NY"
ARCBYJW1187FB51FD8,41.88415,-87.63241,Major Lance,"Chicago, IL"
ARLWOKG122BCFCBE7C,37.97615,23.73641,Suicidal Angels,"Athens, Greece"
ARUYGJ31187B9A2FEA,30.33138,-81.6558,The Summer Obsession,"Jacksonville, FL"
ARY2HG61187B99886C,41.88415,-87.63241,Marla Glen,"Chicago, IL"
ARNS6FV1187B98EA8C,52.94922,-1.14392,KWS,"Nottingham, England"
AR4B0JF1187FB5A5C5,-15.77846,-47.92866,Gods Property,Brasilia Brazil
ARJ14G01187B9B983F,39.75911,-84.19444,Swearing At Motorists,"Dayton, OH"
ARJ7NR71187FB437B7,35.5953,-89.26212,Yank Rachell,"Brownsville, TN"
AR6YX0D1187FB4FA01,-0.9175399999999999,119.85946000000001,Manual,"palu,sulteng"
ARYEBEH11E2835D080,55.95415,-3.20277,Royal Scottish National Orchestra,"Glasgow, Edinburgh, Aberdeen, Dundee, Inverness, Perth and across Scotland"
AR05VW21187FB407B4,52.94922,-1.14392,Fudge Tunnel,Nottingham
AR183NY1187B98CB25,44.94382,-93.09331999999999,Calvin Krime,"St. Paul, MN"
AR9YVIU1187FB5B96B,42.416290000000004,-71.15675999999999,Vance Gilbert,"Arlington, MA"
AREXAC21187B9A7BA2,38.8991,-77.029,Traffic Jam,Washington DC
ARRNHRM1187FB4F1CF,39.89502,-2.98868,Baccara,Spain
ARETHYY11F50C4A234,34.053490000000004,-118.24531999999999,Roger Miret & The Disasters,"Los Angeles, Ca"
AR4NREB1187B9AEDAC,40.71455,-74.00712,Mink DeVille,"New York, NY"
AR60ODO1187FB4D9AB,40.5725,-74.154,Joan Baez,"Staten Island, NY"
ARFBTBY1187FB517BF,38.29187,-122.45723999999998,Groundation,"Sonoma, CA. USA"
ARWO5L31187FB432C2,40.65507,-73.94888,Orquesta Harlow,"Brooklyn, NY"
ARD8ULI1187FB4CF31,45.51228,-73.55439,Active Member,"Montreal, Quebec"
AR0O9GK11A348F08F6,35.830729999999996,-85.97874,Karen Taylor Good,Tennessee
ARZDU0H1187B989E0D,41.88415,-87.63241,Lump,"Chicago, IL"
AR37T601187B996A94,41.504709999999996,-81.69074,Michael Stanley,"Cleveland, OH"
ARWONA71187B98DF90,55.67631,12.56935,HorrorPops,"Copenhagen, Denmark"
ARP3OKY1187FB551EF,52.883559999999996,-1.97406,Heatwave,England
AREPU3F1187FB4E9CC,62.19845,17.55142,Frida,Sweden
AR8WLH21187FB49CE7,34.16612,-106.02611999999999,Francesca Ancarola,New Mexico
ARIO4IY1187B991B31,39.08079,-84.4489,Swank,Fort Thomas Kentucky USA
ARK9OBY1187B9B3D90,40.99471,-77.60454,D.O.E.,Pennsylvania
ARUFW0I1187B991B0F,37.271879999999996,-119.27023,Assorted Jelly Beans,California
ARNOOTM1241B9C772C,53.79449,-1.5465799999999998,4 Letter Holiday,Leeds
AR8JZX31187B98A84F,51.50632,-0.12714,D'Angelo,UK - England - London
ARIOA5A1187FB51C7F,39.60856,-75.83013000000001,Pretty Purdie,"Elkton, MD"
ARR0SH01187B9B1DF3,40.76556,-80.31914,Papa John Creach,"Beaver Falls, PA"
AR3OCJY1187FB4DCAA,34.053490000000004,-118.24531999999999,The Go-Go's,"Los Angeles, CA"
ARCMND51187B98978A,51.16418,10.45415,Shout,GERMANY
ARM1A7Z1187FB3783E,37.45469,-122.1779,Secondhand Serenade,Menlo Park
ART23UJ1187FB3DB75,50.50101,4.47684,40 Winks,BELGIUM
AR3EPSZ1187B997170,42.31256,-71.08868000000001,The Lemonheads,"Boston, MA"
ARUB0K61187B9B9AC3,29.65195,-82.32318000000001,Hot Water Music,"Gainesville, FL"
ARRAWMA11F50C4DCB3,44.15065,-78.44804,The Boy Least Likely To,"Millbrook, Ontario, Canada"
ARLPUXI1187B995852,40.65507,-73.94888,Zum,Brooklyn New York USA
ARON0ER1187FB52E2A,46.71067,1.71819,Arrakis,FR
ARZXNRG122988F4058,49.38426,-84.75627,Soulsetters Rockin' Blues Band,CANADA - Ontario
AR0IHVF1187B9A0E30,33.981629999999996,-117.37388,The Beautiful Mistake,"Riverside, CA"
ARWA0921187FB3CEEF,-23.6361,-46.711729999999996,Chico Buarque,"Santo Amaro da Purifica�, Bra"
ARF5X8L1187B9B07AD,31.55922,-91.39823,Elmo Williams & Hezekiah Early,"Natchez, Mississippi"
ARW3SYG1187FB37244,36.161,-81.14277,OLIVER,"North Wilkesboro, NC"
ARE3H4L1187B9B659C,42.308370000000004,-87.86029,Chaka Khan,"Great Lakes, IL"
ARDAUQB11F50C47A2B,39.739259999999994,-89.50409,Damien Thorne,Illinois
ARBPLSC1187B9B1821,42.31256,-71.08868000000001,Arthur Fiedler;Earl Wild,"Boston, MA"
ARRXFTU1187B9AD2C1,53.40741,-1.50684,Steve Clark,"Hillsborough, S. Yorks, England"
ARXY1Y71187FB5BC6B,64.95014,26.06739,Manifesto Jukebox,Finland
ARB6QC0119B34034D8,35.830729999999996,-85.97874,Mr. Sche,Tennessee
ARM5UU81187FB55ECC,40.71455,-74.00712,Gutbucket,"New York, NY"
ARHUKTS11EBCD7C3AE,40.71455,-74.00712,Solade,NY - New York City
ARDRQLI122988FE071,37.271879999999996,-119.27023,House of Broken Promises,Indio CA
AR15FQ11187FB36BE8,18.015710000000002,-76.79731,Chaka Demus & Pliers,Kingston
ART9C561187B99D055,42.33168,-83.04791999999999,Falcons,"Detroit, MI"
ARW97DM1187FB41B7C,29.76045,-95.36978,Big Pokey,"Houston, TX"
ARH273Z1187FB52B57,39.96196,-83.00298000000001,The Marbles,"Columbus, OH"
ARH69GN1187B997256,52.1082,5.32986,Wolverine,Netherlands
ARCEOW71187B9A5A71,51.50632,-0.12714,Big Audio Dynamite,"London, England"
ARENMIP1187FB5638D,54.314069999999994,-2.23001,Robbie Williams,UK
ARFDAOK11EB9C810AE,39.739259999999994,-89.50409,56 Hope Road,Illinois
ARVZHE71187FB562AF,52.94922,-1.14392,six.byseven,"Nottingham, England"
AR2ZB211187B9A3B84,39.10295,-94.58306,Piney Gir,"Kansas City, MO"
